"LON";"LAT"
"8";-75.6828241468626;82.8457600227235
"9";-74.7080283204058;82.8283126899915
"11";-72.6715334454275;82.856603682516
"12";-71.7578670764607;82.8277905129533
"13";-70.685333972303;82.8614328117554
"14";-69.7286842610465;82.8466898112167
"15";-68.7198111418868;82.8201535904524
"25";-44.6247407900938;83.0663034873112
"26";-43.7036669049742;82.9917177422764
"27";-42.7002152518807;83.0520475952213
"28";-41.7279565735598;82.9957239558422
"29";-40.7208492396308;82.8735378324175
"30";-39.6857364531657;82.7989804790162
"31";-38.6745925234297;82.8073587315456
"32";-37.7017916945402;82.8680792820982
"33";-36.6949721594865;83.0575287762731
"34";-35.7226302509402;83.0922538610004
"35";-34.7090287673999;83.2481228337945
"36";-33.7041623409462;83.2761428242012
"37";-32.698622678279;83.3642673723247
"38";-31.718680149696;83.3260478886532
"39";-30.7140466008364;83.3588722162195
"40";-29.7077486043441;82.8769476570635
"41";-28.7210830915944;82.8642837332395
"42";-27.7104791480562;82.8440352142533
"43";-26.7010498216383;82.8479505811348
"44";-25.7086726376051;82.8823686889901
"45";-24.6800156668875;82.7454295709881
"52";-88.6650226429834;81.8312360370721
"53";-87.7131582640355;81.8517043200609
"54";-86.6816106853339;81.8305935680113
"55";-85.7125023256923;81.8097781846802
"56";-84.7075868297992;82.0289558790906
"57";-83.7231206330136;81.9752121141828
"58";-82.7207162617987;81.8589252887261
"59";-81.7139840936829;81.8748146556711
"60";-80.6609772639596;82.3352405522955
"61";-79.7066025030031;82.1368320130699
"62";-78.7165527343749;82.1235961910178
"63";-77.7165527343748;82.123596191018
"64";-76.7131806528986;82.1238437274809
"65";-75.6950234060866;82.0908927024595
"66";-74.7165527343752;82.123596191018
"67";-73.716552734375;82.1235961910179
"68";-72.7165527343751;82.123596191018
"69";-71.7165527343751;82.1235961910179
"70";-70.716552734375;82.1235961910181
"71";-69.7150060574869;82.1235357986266
"72";-68.7054227294499;82.1386664338369
"73";-67.7165527343748;82.1235961910179
"74";-66.7166822157522;82.1239649937809
"75";-65.7242601682018;82.1474391316265
"76";-64.7080011492241;82.1794459137853
"77";-63.7197533963411;82.2243234316318
"78";-62.7107826713102;82.2281103370665
"79";-61.7622608556563;82.3033977565772
"81";-59.7275921134279;81.7683159788249
"82";-58.5636843002718;81.9699626034161
"83";-57.6851928337447;81.9009230486946
"84";-56.7045209491074;81.9130666912142
"85";-55.7095756279939;81.9329420071001
"86";-54.698054657351;81.9824472271466
"87";-53.916986201502;81.957875886208
"88";-52.6613107286169;81.8030933793925
"89";-51.7300859298291;81.7695024915781
"90";-50.5352196326667;82.3403395925828
"91";-49.6747318505002;82.0972621511529
"92";-48.7319779579252;82.0006907077504
"93";-47.7311099932173;81.931153474552
"94";-46.7220381435743;81.8717676767585
"95";-45.6927813324402;82.4008349657706
"96";-44.4572886538536;82.0887276700657
"97";-43.7164622562845;81.9511632149236
"98";-42.7104844301808;82.1195355677676
"99";-41.7173679569782;82.1085645383709
"100";-40.7228018164452;82.1105196868658
"101";-39.6975457456542;82.099486255155
"102";-38.716552734375;82.1235961910179
"103";-37.7165527343751;82.1235961910179
"104";-36.716552734375;82.123596191018
"105";-35.716552734375;82.123596191018
"106";-34.7165527343751;82.123596191018
"107";-33.7165527343751;82.123596191018
"108";-32.7253676502061;82.1836251562203
"109";-31.7208912120109;82.2852572893095
"110";-30.7054794867607;82.408629755106
"111";-29.7038500596109;82.3855057175258
"112";-28.7181524719037;82.3942410708859
"113";-27.7095350902118;82.402206898084
"114";-26.7066320808936;82.3911480758363
"115";-25.7132375754013;82.3861702491353
"116";-24.7306287399632;82.4036743693509
"117";-23.6679974278433;81.825608901676
"118";-22.7068213771213;81.8458593859245
"125";-15.7138098858186;81.7678495209386
"130";-94.6956209138311;80.8852505127936
"131";-93.6938954380095;80.8547508286989
"132";-92.7099618838539;80.9619246616528
"133";-91.7970252631641;80.8560322260121
"135";-89.6889019216074;81.1235763666409
"136";-88.6805352384406;81.2784915453682
"137";-87.698256214048;81.3380277639045
"138";-86.7146678770653;81.3694181999119
"139";-85.7268443533065;81.43504815446
"140";-84.693026223362;81.3556720395376
"141";-83.7117746176025;81.3711340236371
"142";-82.7096292863754;81.1818248249634
"143";-81.7040772403251;81.1341746178407
"144";-80.7237726628978;81.1522143090785
"145";-79.7342870022387;81.2230400582318
"146";-78.7415962466696;81.3960995385526
"147";-77.6597005832929;81.0992242478322
"148";-76.6979973763993;81.1272809719356
"149";-75.7165527343751;81.1235961909693
"150";-74.7165527343753;81.1235961909695
"151";-73.7165527343751;81.1235961909694
"152";-72.7165527343749;81.1235961909694
"153";-71.7165527343749;81.1235961909694
"154";-70.7105254993073;81.1238038270433
"155";-69.6974272926567;80.8944421516
"156";-68.7155881651644;80.9543520933376
"157";-67.7177744420927;81.0903573529718
"158";-66.7387048852596;81.2221974499538
"159";-65.7064832991992;81.3645838568075
"160";-64.6315414895723;80.7940916540567
"161";-63.7170873845235;80.8489169064074
"162";-62.6971472272621;80.9184060986138
"163";-61.7189883540137;80.8730555583929
"164";-60.6778521018701;81.0972689441725
"165";-59.716552734375;81.1235961909694
"166";-58.7165066866992;81.1236014116025
"167";-57.7261540585015;81.0958120496781
"168";-56.7094783832072;81.1153817494245
"169";-55.7165527343751;81.1235961909694
"170";-54.7165527343751;81.1235961909693
"171";-53.7183552729064;81.1106418099221
"172";-52.7165527343751;81.1235961909694
"173";-51.7165527343751;81.1235961909694
"174";-50.7165527343752;81.1235961909694
"175";-49.7160402860463;81.1222457981227
